filename,width,height,class,xmin,ymin,xmax,ymax
DataTest34_png.rf.ff1aed6a13a725aa25a71eafa7261e95.jpg,300,100,alphanumeric,15,16,49,41
DataTest34_png.rf.ff1aed6a13a725aa25a71eafa7261e95.jpg,300,100,alphanumeric,40,17,78,42
DataTest34_png.rf.ff1aed6a13a725aa25a71eafa7261e95.jpg,300,100,alphanumeric,84,22,124,47
DataTest34_png.rf.ff1aed6a13a725aa25a71eafa7261e95.jpg,300,100,alphanumeric,110,24,147,48
DataTest34_png.rf.ff1aed6a13a725aa25a71eafa7261e95.jpg,300,100,alphanumeric,135,26,172,52
DataTest34_png.rf.ff1aed6a13a725aa25a71eafa7261e95.jpg,300,100,alphanumeric,164,30,195,54
DataTest34_png.rf.ff1aed6a13a725aa25a71eafa7261e95.jpg,300,100,alphanumeric,210,34,250,59
DataTest34_png.rf.ff1aed6a13a725aa25a71eafa7261e95.jpg,300,100,alphanumeric,234,37,273,64
DataTrain595_jpg.rf.ff8bbf06020e64793bbd5bb743b47bd3.jpg,300,100,alphanumeric,65,18,85,62
DataTrain595_jpg.rf.ff8bbf06020e64793bbd5bb743b47bd3.jpg,300,100,alphanumeric,79,15,103,61
DataTrain595_jpg.rf.ff8bbf06020e64793bbd5bb743b47bd3.jpg,300,100,alphanumeric,117,18,139,62
DataTrain595_jpg.rf.ff8bbf06020e64793bbd5bb743b47bd3.jpg,300,100,alphanumeric,136,18,157,61
DataTrain595_jpg.rf.ff8bbf06020e64793bbd5bb743b47bd3.jpg,300,100,alphanumeric,149,20,170,61
DataTrain595_jpg.rf.ff8bbf06020e64793bbd5bb743b47bd3.jpg,300,100,alphanumeric,166,19,187,64
DataTrain595_jpg.rf.ff8bbf06020e64793bbd5bb743b47bd3.jpg,300,100,alphanumeric,198,16,219,60
DataTrain595_jpg.rf.ff8bbf06020e64793bbd5bb743b47bd3.jpg,300,100,alphanumeric,212,15,234,58
DataTrain326_jpg.rf.fff9f4ff3ea0e34355fee975dac2fef0.jpg,300,100,alphanumeric,14,14,38,58
DataTrain326_jpg.rf.fff9f4ff3ea0e34355fee975dac2fef0.jpg,300,100,alphanumeric,80,14,93,58
DataTrain326_jpg.rf.fff9f4ff3ea0e34355fee975dac2fef0.jpg,300,100,alphanumeric,101,14,124,59
DataTrain326_jpg.rf.fff9f4ff3ea0e34355fee975dac2fef0.jpg,300,100,alphanumeric,128,14,150,59
DataTrain326_jpg.rf.fff9f4ff3ea0e34355fee975dac2fef0.jpg,300,100,alphanumeric,153,14,176,59
DataTrain326_jpg.rf.fff9f4ff3ea0e34355fee975dac2fef0.jpg,300,100,alphanumeric,205,12,229,57
DataTrain326_jpg.rf.fff9f4ff3ea0e34355fee975dac2fef0.jpg,300,100,alphanumeric,232,12,255,57
DataTrain326_jpg.rf.fff9f4ff3ea0e34355fee975dac2fef0.jpg,300,100,alphanumeric,258,11,282,57
DataTrain535_jpg.rf.ffc2491035e6d3850f7121265c82f958.jpg,300,100,alphanumeric,17,0,44,40
DataTrain535_jpg.rf.ffc2491035e6d3850f7121265c82f958.jpg,300,100,alphanumeric,85,12,100,55
DataTrain535_jpg.rf.ffc2491035e6d3850f7121265c82f958.jpg,300,100,alphanumeric,108,16,121,59
DataTrain535_jpg.rf.ffc2491035e6d3850f7121265c82f958.jpg,300,100,alphanumeric,122,21,149,66
DataTrain535_jpg.rf.ffc2491035e6d3850f7121265c82f958.jpg,300,100,alphanumeric,147,27,172,69
DataTrain535_jpg.rf.ffc2491035e6d3850f7121265c82f958.jpg,300,100,alphanumeric,207,42,240,85
DataTrain535_jpg.rf.ffc2491035e6d3850f7121265c82f958.jpg,300,100,alphanumeric,237,47,264,91
DataTrain677_jpg.rf.7eba2a797bf918e49b2bd619cd9f3ed7.jpg,300,100,alphanumeric,13,6,50,55
DataTrain677_jpg.rf.7eba2a797bf918e49b2bd619cd9f3ed7.jpg,300,100,alphanumeric,73,11,91,57
DataTrain677_jpg.rf.7eba2a797bf918e49b2bd619cd9f3ed7.jpg,300,100,alphanumeric,92,11,125,58
DataTrain677_jpg.rf.7eba2a797bf918e49b2bd619cd9f3ed7.jpg,300,100,alphanumeric,127,13,160,60
DataTrain677_jpg.rf.7eba2a797bf918e49b2bd619cd9f3ed7.jpg,300,100,alphanumeric,161,15,197,62
DataTrain677_jpg.rf.7eba2a797bf918e49b2bd619cd9f3ed7.jpg,300,100,alphanumeric,216,17,253,66
DataTrain677_jpg.rf.7eba2a797bf918e49b2bd619cd9f3ed7.jpg,300,100,alphanumeric,256,20,290,69
DataTrain231_jpg.rf.7ae5e301783896fae3154e3f693a1c5a.jpg,300,100,alphanumeric,12,11,38,64
DataTrain231_jpg.rf.7ae5e301783896fae3154e3f693a1c5a.jpg,300,100,alphanumeric,106,19,129,65
DataTrain231_jpg.rf.7ae5e301783896fae3154e3f693a1c5a.jpg,300,100,alphanumeric,131,15,156,66
DataTrain231_jpg.rf.7ae5e301783896fae3154e3f693a1c5a.jpg,300,100,alphanumeric,157,14,181,65
DataTrain231_jpg.rf.7ae5e301783896fae3154e3f693a1c5a.jpg,300,100,alphanumeric,215,16,244,69
DataTrain231_jpg.rf.7ae5e301783896fae3154e3f693a1c5a.jpg,300,100,alphanumeric,268,18,293,70
DataTrain231_jpg.rf.7ae5e301783896fae3154e3f693a1c5a.jpg,300,100,alphanumeric,86,17,104,67
DataTrain231_jpg.rf.7ae5e301783896fae3154e3f693a1c5a.jpg,300,100,alphanumeric,242,19,266,71
DataTrain79_jpg.rf.7ab8c5db1c918e15eafdc2d0d7e015a1.jpg,300,100,alphanumeric,26,51,63,87
DataTrain79_jpg.rf.7ab8c5db1c918e15eafdc2d0d7e015a1.jpg,300,100,alphanumeric,46,43,83,79
DataTrain79_jpg.rf.7ab8c5db1c918e15eafdc2d0d7e015a1.jpg,300,100,alphanumeric,90,29,123,61
DataTrain79_jpg.rf.7ab8c5db1c918e15eafdc2d0d7e015a1.jpg,300,100,alphanumeric,107,23,147,54
DataTrain79_jpg.rf.7ab8c5db1c918e15eafdc2d0d7e015a1.jpg,300,100,alphanumeric,134,16,167,46
DataTrain79_jpg.rf.7ab8c5db1c918e15eafdc2d0d7e015a1.jpg,300,100,alphanumeric,154,8,189,38
DataTrain79_jpg.rf.7ab8c5db1c918e15eafdc2d0d7e015a1.jpg,300,100,alphanumeric,194,0,230,23
