filename,width,height,class,xmin,ymin,xmax,ymax
2_jpg.rf.02679a828ca23d25bc78b529ae144066.jpg,1200,666,plat,264,366,445,446
b19_jpg.rf.0e502854cb7ff21519c7977103f79f48.jpg,700,465,plat,236,281,369,330
t12_jpg.rf.144dba0d7a56f907d857159207beb4f1.jpg,500,339,plat,89,210,176,250
drsdn_jpg.rf.068ca315c3d4a2d8d5916a9a18ee36ea.jpg,860,474,plat,22,248,323,376
drsdn_jpg.rf.068ca315c3d4a2d8d5916a9a18ee36ea.jpg,860,474,plat,506,171,860,304
coba-1-_jpg.rf.1151fca94a6b579e8b5a150695b9dded.jpg,400,267,plat,94,181,173,221
coba-1-_jpg.rf.1151fca94a6b579e8b5a150695b9dded.jpg,400,267,plat,363,107,390,129
PUTIH-1-_jpg.rf.1e9ec2f617605e02eb42af0d6b0c877a.jpg,700,393,plat,352,235,485,288
pl1_jpg.rf.090935026aec1db8411e089e5585cc0b.jpg,780,440,plat,53,191,171,252
drivedd-40-_jpg.rf.09104f8da3f7d79c964c71ca764d063d.jpg,1040,585,plat,129,319,234,376
drivedd-40-_jpg.rf.09104f8da3f7d79c964c71ca764d063d.jpg,1040,585,plat,333,338,456,409
drivedd-40-_jpg.rf.09104f8da3f7d79c964c71ca764d063d.jpg,1040,585,plat,642,291,742,342
drivedd-40-_jpg.rf.09104f8da3f7d79c964c71ca764d063d.jpg,1040,585,plat,761,119,803,148
drivedd-17-_jpg.rf.1472306aeac0ac7366f5c11f83f117e2.jpg,1040,585,plat,289,325,376,364
drivedd-17-_jpg.rf.1472306aeac0ac7366f5c11f83f117e2.jpg,1040,585,plat,690,271,775,308
drivedd-37-_jpg.rf.2be5c0dd6184f91cdbdbebb133dd7fb8.jpg,1040,585,plat,263,265,384,343
drivedd-37-_jpg.rf.2be5c0dd6184f91cdbdbebb133dd7fb8.jpg,1040,585,plat,623,243,733,306
drivedd-12-_jpg.rf.3182d287577b8b4aa1eb25d170f8198a.jpg,1040,585,plat,488,330,671,414
ri_jpg.rf.3ddd6c990a8aee58f2f128056654911d.jpg,800,455,plat,143,295,255,339
ri_jpg.rf.3ddd6c990a8aee58f2f128056654911d.jpg,800,455,plat,623,275,717,320
f59_jpg.rf.39bc76b1969f4443801085a5fb6cacfc.jpg,800,445,plat,183,0,764,445
N5_jpeg.rf.2e115b817fc1f6da95da6f277a16694b.jpg,1920,1080,plat,927,695,1185,787
plat11_jpg.rf.3496679ac84cfe299dcb77f9baac7ccd.jpg,474,347,plat,160,154,271,193
a55u_jpg.rf.506fcbcf82845ee21be2d36df66f8b90.jpg,1280,720,plat,576,322,690,381
drivedd-18-_jpg.rf.4cf255b9792048d9cdffeb0fcb0a29ab.jpg,1040,585,plat,488,282,664,354
coba-2-_jpg.rf.47080a19e1043bce5424c2a21326818b.jpg,800,500,plat,279,337,464,412
b1944_jpg.rf.4bf4f8b144f44f016886997ecf844018.jpg,600,400,plat,209,202,414,274
drivedd-105-_jpg.rf.3e30808efaf7f77c92fd619d386e1732.jpg,1040,585,plat,237,376,349,418
drivedd-105-_jpg.rf.3e30808efaf7f77c92fd619d386e1732.jpg,1040,585,plat,757,356,854,392
drivedd-25-_jpg.rf.2a6d8d768d37bd2a3d363c09f063a2f6.jpg,1040,585,plat,234,337,327,391
drivedd-25-_jpg.rf.2a6d8d768d37bd2a3d363c09f063a2f6.jpg,1040,585,plat,543,304,632,351
drivedd-25-_jpg.rf.2a6d8d768d37bd2a3d363c09f063a2f6.jpg,1040,585,plat,787,354,882,410
drivedd-102-_jpg.rf.56b54e39920ff0d98dd0395916f8476b.jpg,1040,585,plat,153,277,241,313
drivedd-102-_jpg.rf.56b54e39920ff0d98dd0395916f8476b.jpg,1040,585,plat,835,281,936,325
f66_jpg.rf.5f003c0100b56b55edf43d1a68b7d9bc.jpg,1024,768,plat,247,357,574,519
platmerah_jpg.rf.5af5c07f4b4afca2f3dbb5c8bcf595ae.jpg,653,366,plat,90,121,272,221
N2_jpeg.rf.60f4d6e584a2369cf0270f81cfd0897e.jpg,3112,2340,plat,1753,1700,2507,1910
COBA_jpeg.rf.66d6799ac236b2ac925e31d9593d5f05.jpg,585,1040,plat,276,553,396,610
b591_jpg.rf.79f2705876d887325580e0adadb1b8ed.jpg,750,500,plat,174,189,447,357
bh_jpg.rf.7d952dc4f9484a51757dee1710f91d3b.jpg,320,211,plat,84,157,142,183
wwputih_jpg.rf.70d0e3cba7edc1ef34d65813634e9857.jpg,1200,666,plat,480,397,692,482
N3_jpeg.rf.74106496375739fc95771b2fe300556b.jpg,932,699,plat,67,371,267,476
c-1-_jpg.rf.b2da3d35c30c99e160a63dca8c1689af.jpg,261,196,plat,103,141,165,166
drivedd-31-_jpg.rf.a7e6b0db16a9907aa85a7f173f2323d3.jpg,1040,585,plat,532,372,610,412
b22_jpg.rf.84d6c31cd84ddeade7dc56ed7e23f2fb.jpg,640,360,plat,287,213,374,252
b74_jpg.rf.93e5c473137c18e5235cf006aee41e6d.jpg,320,192,plat,144,82,211,112
drivedd-39-_jpg.rf.b54391948374991882f6b548a77955f8.jpg,1040,585,plat,778,293,869,333
drivedd-39-_jpg.rf.b54391948374991882f6b548a77955f8.jpg,1040,585,plat,564,265,651,315
drivedd-39-_jpg.rf.b54391948374991882f6b548a77955f8.jpg,1040,585,plat,238,281,317,330
putihmerahb_edit_jpg.rf.7451c5b1603ca1e50834fc4aad2af9a4.jpg,700,435,plat,156,140,492,284
bm_jpg.rf.892e319b349c9e0c04d17c0207140f7e.jpg,700,456,plat,359,249,650,407
m3p_jpg.rf.a41158caac06f27f8c25c75686871b8c.jpg,640,480,plat,241,209,421,289
b881_jpg.rf.aca468f8c5aae451c2b9c2db5b4d10da.jpg,640,480,plat,317,222,409,259
3_jpg.rf.704176290868b158cfcfd83c518e98de.jpg,1040,585,plat,458,368,603,421
IMG_20230127_173054_905_jpg.rf.96364c1ceeaf60ce5b7c1507109b3c3d.jpg,1280,960,plat,583,563,750,674
z43_jpg.rf.7d08731f72e10125ddbf067b3c57ed51.jpg,1600,900,plat,384,405,1253,774
drivedd-106-_jpg.rf.c289f6517cf1db3efe0333482d96bfa8.jpg,1040,585,plat,594,382,753,477
1_jpg.rf.616ef822404addaa4ed7f0d4fa935b38.jpg,1280,720,plat,829,333,1090,491
bht_jpg.rf.b7ab984db2a19e2b1faf09a584c24513.jpg,419,226,plat,173,111,273,153
N1_jpeg.rf.abe7f76e9015af3963267802eb4b88c0.jpg,1920,1080,plat,1095,637,1402,740
ab15ml_jpg.rf.bc94c6b48d5a546270557cb4d5c42478.jpg,640,480,plat,284,191,434,256
d5pas_jpg.rf.98509160e593fa4fe769bab36eefd426.jpg,400,300,plat,152,112,239,155
p13_jpg.rf.c6078ca6620e97b958c3b773a2dacb59.jpg,498,281,plat,233,212,312,242
PUTIH-3-_jpg.rf.c9e1b0fe3b199c16d0e40d9e7a1eae95.jpg,2560,1152,plat,896,622,1170,736
brpf_jpg.rf.d86a8efeaf669ca14cb35be8c726c4a6.jpg,1024,681,plat,498,577,745,675
drivedd-90-_jpg.rf.e4353d2922fa3b9bf3c8331417d5df63.jpg,1040,585,plat,443,364,608,427
