filename,width,height,class,xmin,ymin,xmax,ymax
125-E-4172-QB-11-22_jpeg.rf.f04f06f4836d6b8e8e9cd985730a1713.jpg,640,640,licesen-plate-indonesia,2,0,634,640
20171210_212912_jpg.rf.f0d1e43e713428e5d6863a803761713b.jpg,640,640,licesen-plate-indonesia,33,77,618,551
150-E-6686-PAI-01-22_jpg.rf.f2844a2df69568efa426460c5c713407.jpg,640,640,licesen-plate-indonesia,2,70,611,615
215-E-6608-PAF-09-21_jpeg.rf.f2ab10be67521e0c50c2bce5ea349c2e.jpg,640,640,licesen-plate-indonesia,9,28,640,640
289-E-6810-TX-06-18_jpeg.rf.f0523f17c3686d4d6795340b83d01805.jpg,640,640,licesen-plate-indonesia,1,7,640,613
WhatsApp-Image-2023-02-12-at-8-28-11-PM_jpeg_jpg.rf.f119a01396a46b671d47d35498f9a7a0.jpg,640,640,licesen-plate-indonesia,241,209,455,266
WhatsApp-Image-2023-02-12-at-8-26-08-PM_jpeg_jpg.rf.f1a7ab4b1d1088fca8e77f97136ddc0a.jpg,640,640,licesen-plate-indonesia,304,114,505,166
90-E-5811-RO-10-18_jpeg.rf.f3cb62daa489084348e30cd35b72085b.jpg,640,640,licesen-plate-indonesia,13,11,640,640
IMG-20180108-WA0018_jpg.rf.f34849fea70cb1c82e16fdf4d69d90a2.jpg,640,640,licesen-plate-indonesia,170,331,236,394
IMG-20180108-WA0018_jpg.rf.f34849fea70cb1c82e16fdf4d69d90a2.jpg,640,640,licesen-plate-indonesia,389,345,480,424
IMG-20180108-WA0055_jpg.rf.f0752483565d119e15169f0fd48bfaa1.jpg,640,640,licesen-plate-indonesia,136,429,171,457
IMG-20180108-WA0055_jpg.rf.f0752483565d119e15169f0fd48bfaa1.jpg,640,640,licesen-plate-indonesia,513,323,545,359
IMG-20180108-WA0055_jpg.rf.f0752483565d119e15169f0fd48bfaa1.jpg,640,640,licesen-plate-indonesia,352,327,386,366
IMG-20180108-WA0094_jpg.rf.f16c36e3842702058d1a53a491710ce8.jpg,640,640,licesen-plate-indonesia,96,302,148,347
IMG-20180108-WA0094_jpg.rf.f16c36e3842702058d1a53a491710ce8.jpg,640,640,licesen-plate-indonesia,515,308,576,349
WhatsApp-Image-2023-02-12-at-8-27-27-PM_jpeg_jpg.rf.f3d290613e03508cde50dbf30475204b.jpg,640,640,licesen-plate-indonesia,236,162,375,205
20171212_142342_jpg.rf.f42c32ddb0aa70dfb3b7aa62bb3a7399.jpg,640,640,licesen-plate-indonesia,0,70,640,530
IMG-20180108-WA0045_jpg.rf.f1a59dc5ea725713cde0779ae89db8c7.jpg,640,640,licesen-plate-indonesia,422,326,503,405
IMG-20180108-WA0045_jpg.rf.f1a59dc5ea725713cde0779ae89db8c7.jpg,640,640,licesen-plate-indonesia,104,287,171,389
IMG-20180108-WA0035_jpg.rf.f39057aa90eb5306e87c4f5e130b1038.jpg,640,640,licesen-plate-indonesia,46,385,94,432
IMG-20180108-WA0035_jpg.rf.f39057aa90eb5306e87c4f5e130b1038.jpg,640,640,licesen-plate-indonesia,236,379,295,423
IMG-20180108-WA0035_jpg.rf.f39057aa90eb5306e87c4f5e130b1038.jpg,640,640,licesen-plate-indonesia,402,369,444,396
IMG-20180108-WA0035_jpg.rf.f39057aa90eb5306e87c4f5e130b1038.jpg,640,640,licesen-plate-indonesia,292,273,319,297
IMG-20180108-WA0035_jpg.rf.f39057aa90eb5306e87c4f5e130b1038.jpg,640,640,licesen-plate-indonesia,211,226,240,254
IMG-20180108-WA0035_jpg.rf.f39057aa90eb5306e87c4f5e130b1038.jpg,640,640,licesen-plate-indonesia,155,223,190,254
IMG-20180108-WA0035_jpg.rf.f39057aa90eb5306e87c4f5e130b1038.jpg,640,640,licesen-plate-indonesia,481,370,531,407
IMG-20180108-WA0035_jpg.rf.f39057aa90eb5306e87c4f5e130b1038.jpg,640,640,licesen-plate-indonesia,581,382,632,412
288-E-2747-QQ-01-20_jpeg.rf.f4074383bbd3c5b03b930f08d717e712.jpg,640,640,licesen-plate-indonesia,16,42,640,640
143-E-5279-SD-12-21_jpg.rf.f2b1ad403531901f87a81e8969b69e13.jpg,640,640,licesen-plate-indonesia,0,0,639,640
IMG-20180108-WA0020_jpg.rf.f4f06a09953977d3b898ae9a91590cf0.jpg,640,640,licesen-plate-indonesia,297,348,452,377
20171211_110711_jpg.rf.f616621d4c91a5248c09b97b7ddc644c.jpg,640,640,licesen-plate-indonesia,0,3,640,551
20171212_073435_jpg.rf.f6bdd80e8c386765147f2d7a4b1a2303.jpg,640,640,licesen-plate-indonesia,0,42,640,558
20171212_142243_jpg.rf.f5513a5d6e403dde2f387eeb561150c9.jpg,640,640,licesen-plate-indonesia,0,0,640,467
20171211_122519_jpg.rf.f2b00082a0727bcb24500894328539d5.jpg,640,640,licesen-plate-indonesia,0,84,640,572
236-E-536-YY-00-00_jpg.rf.f70beb8e5b7a46ec1f09c12d1edd9c4b.jpg,640,640,licesen-plate-indonesia,14,0,632,640
11-E-6562-QO-12-19_jpeg.rf.f6d5dc833f8d1561997304b2c5bcb7ed.jpg,640,640,licesen-plate-indonesia,14,31,632,589
133-E-6586-PAM-06-22_jpeg.rf.f89845f9757224dc227e58d8e387ace4.jpg,640,640,licesen-plate-indonesia,14,6,634,634
IMG-20180108-WA0035_jpg.rf.faa984f3d074dd69de85098ddfb864f2.jpg,640,640,licesen-plate-indonesia,46,385,94,432
IMG-20180108-WA0035_jpg.rf.faa984f3d074dd69de85098ddfb864f2.jpg,640,640,licesen-plate-indonesia,236,379,295,423
IMG-20180108-WA0035_jpg.rf.faa984f3d074dd69de85098ddfb864f2.jpg,640,640,licesen-plate-indonesia,402,369,444,397
IMG-20180108-WA0035_jpg.rf.faa984f3d074dd69de85098ddfb864f2.jpg,640,640,licesen-plate-indonesia,292,273,319,297
IMG-20180108-WA0035_jpg.rf.faa984f3d074dd69de85098ddfb864f2.jpg,640,640,licesen-plate-indonesia,211,226,240,254
IMG-20180108-WA0035_jpg.rf.faa984f3d074dd69de85098ddfb864f2.jpg,640,640,licesen-plate-indonesia,155,223,189,254
IMG-20180108-WA0035_jpg.rf.faa984f3d074dd69de85098ddfb864f2.jpg,640,640,licesen-plate-indonesia,481,370,531,407
IMG-20180108-WA0035_jpg.rf.faa984f3d074dd69de85098ddfb864f2.jpg,640,640,licesen-plate-indonesia,581,382,632,412
139-E-5515-QG-04-19_jpg.rf.f8b191ccdaf5ce42442685015c381e0a.jpg,640,640,licesen-plate-indonesia,27,1,612,588
WhatsApp-Image-2023-02-12-at-8-26-12-PM_jpeg_jpg.rf.f8da559af88f895e481b7bfe2c1c1daa.jpg,640,640,licesen-plate-indonesia,524,29,640,85
20171212_100546_jpg.rf.fa99590f7cbe191801a93a48958a0d19.jpg,640,640,licesen-plate-indonesia,8,11,608,492
