filename,width,height,class,xmin,ymin,xmax,ymax
WhatsApp-Image-2023-02-12-at-7-58-35-PM-1-_jpeg_jpg.rf.100e2539dc43f31d5df2e9276fb82e86.jpg,640,640,license-plate-recognition,168,223,521,440
brio4_jpg.rf.10783faf066ae3c738ee17f64659cc44.jpg,640,640,license-plate-recognition,133,429,238,507
images118_jpg.rf.11262d3de32cbb14453f0818e13bdd97.jpg,640,640,license-plate-recognition,152,227,483,426
wpryn5rhnpihyane2gjd_jpg.rf.11aa932b1b68e03130ec4e3f38779edb.jpg,640,640,license-plate-recognition,348,389,494,492
20171211_110651_jpg.rf.11be87880b1476b31a959e8b7cf79827.jpg,640,640,license-plate-recognition,0,11,640,606
plat-favorit-1_jpg.rf.120c92370aabcef5a585fcd4a25c0ae2.jpg,640,640,license-plate-recognition,66,50,568,305
plat-favorit-1_jpg.rf.120c92370aabcef5a585fcd4a25c0ae2.jpg,640,640,license-plate-recognition,56,313,578,588
images100_jpg.rf.121d636afd6f892789426b60f93f2ca0.jpg,640,640,license-plate-recognition,39,128,184,241
images100_jpg.rf.121d636afd6f892789426b60f93f2ca0.jpg,640,640,license-plate-recognition,325,110,466,186
images100_jpg.rf.121d636afd6f892789426b60f93f2ca0.jpg,640,640,license-plate-recognition,364,304,492,365
images100_jpg.rf.121d636afd6f892789426b60f93f2ca0.jpg,640,640,license-plate-recognition,87,516,233,600
images100_jpg.rf.121d636afd6f892789426b60f93f2ca0.jpg,640,640,license-plate-recognition,323,507,486,606
186-E-6173-IM-11-18_jpeg_jpg.rf.1225797ee007a9b2d5d5b85097d32245.jpg,640,640,license-plate-recognition,0,0,640,640
hrv32_jpg.rf.1226565009cd1677a4d652ce86f3ab00.jpg,640,640,license-plate-recognition,73,392,200,493
xpander35_jpg.rf.12bbcaa87e8d77b392c633b8c17c9c2d.jpg,640,640,license-plate-recognition,65,338,139,400
216-E-4406-PAG-09-21_jpeg_jpg.rf.12f835111ad439da3cb6d289132ecfef.jpg,640,640,license-plate-recognition,0,0,640,640
images-22-_jpeg.rf.13096ba81a86a6316593f58a64b53e19.jpg,640,640,license-plate-recognition,357,326,577,529
256-E-4572-SS-01-16_jpeg_jpg.rf.133b861a235ff5887f6266743a8ecd6a.jpg,640,640,license-plate-recognition,0,0,640,640
266-E-4299-SZ-09-21_jpeg_jpg.rf.133bff4b07b3e808ebad4eb6ae2d2c92.jpg,640,640,license-plate-recognition,1,0,637,637
agya32_jpg.rf.11bbe3f446590d6535f87575455b23dd.jpg,640,640,license-plate-recognition,90,408,209,497
WhatsApp-Image-2023-02-12-at-8-26-45-PM_jpeg_jpg.rf.120c0debd53c861f4fcb29d539ab53f8.jpg,640,640,license-plate-recognition,229,47,449,166
WhatsApp-Image-2023-02-12-at-8-23-52-PM_jpeg_jpg.rf.136ed70e610b54d78c047326df4bf789.jpg,640,640,license-plate-recognition,222,184,582,439
agya4_jpg.rf.14f926dc2610b8b9c2b35ba0fb5d4a1b.jpg,640,640,license-plate-recognition,405,403,520,475
WhatsApp-Image-2023-02-12-at-7-58-09-PM_jpeg_jpg.rf.145d9e96c95797029c3e143e50cb6ddf.jpg,640,640,license-plate-recognition,116,65,388,163
swift13_jpg.rf.141d4ebd8517380db5752170a715e9a3.jpg,640,640,license-plate-recognition,451,417,559,480
hitam_30_jpg.rf.14933f919a0320316b2d34f9d4cc6e4c.jpg,640,640,license-plate-recognition,88,430,328,588
hitam_01_jpg.rf.14ac0a1282ec83c2a1dbaf64fd7832e0.jpg,640,640,license-plate-recognition,248,349,353,426
crv7_jpg.rf.1502e1f1b0e1c832d7bec2c94f08cfd4.jpg,640,640,license-plate-recognition,123,404,213,483
47-2Bkode2Bplat2Bkendaraan2Bkota2Bjayapura2B_jpg.rf.1547d6ced0e717914283258faf0fa7cc.jpg,640,640,license-plate-recognition,157,362,419,499
90-E-5811-RO-10-18_jpeg_jpg.rf.15752667590c3318b31389c0abd6cd8a.jpg,640,640,license-plate-recognition,0,12,640,626
images160_jpg.rf.15cb570687ae0f8868dca1d350dd1b0a.jpg,640,640,license-plate-recognition,185,356,464,528
27-E-3524-PAG-09-21_jpeg_jpg.rf.161a6917a7b5a9b1fe4e87e77a6ac767.jpg,640,640,license-plate-recognition,0,0,640,640
images121_jpg.rf.1753d3717292bf37f61636d943b51fac.jpg,640,640,license-plate-recognition,185,286,489,470
20171211_110711_jpg.rf.163c3c454ecdd2a34ac26a65ec1e8dc1.jpg,640,640,license-plate-recognition,0,7,640,581
e4d17318-b515-4e18-95ee-a3e172b3f860_jpg.rf.17171a52c3bde94a80dcb9b44cf5f775.jpg,640,640,license-plate-recognition,205,428,431,523
images102_jpg.rf.1600d1fc00d1a8298850480f5fd03259.jpg,640,640,license-plate-recognition,196,334,433,415
WhatsApp-Image-2023-02-12-at-7-58-35-PM-2-_jpeg_jpg.rf.16857c03d444e4d8b3b7e877843a40d5.jpg,640,640,license-plate-recognition,275,324,500,408
images85_jpg.rf.1711d5ed3f1e56be402dfe3742419c52.jpg,640,640,license-plate-recognition,172,365,464,470
image-13_png_jpg.rf.18338490e621c3665872708f4bfcbe3e.jpg,640,640,license-plate-recognition,133,245,492,423
WhatsApp-Image-2023-02-12-at-8-26-35-PM_jpeg_jpg.rf.19f05073b57cf6dab848ad52fb01d233.jpg,640,640,license-plate-recognition,98,238,392,453
rfz_jpg.rf.183dfbe2554776b02236573c2a0c0dd2.jpg,640,640,license-plate-recognition,171,260,455,504
jual-plat-nomor-murah-bekasi-jakarta-pesanan_scaled_jpg.rf.163aca2c8f6337999014e150df7d7ab2.jpg,640,640,license-plate-recognition,0,167,617,581
172-E-6526-QX-11-20_jpg.rf.1b118b4e60021c3f18f94c78dae59d47.jpg,640,640,license-plate-recognition,0,0,640,640
111-E-6810-IX-05-20_jpg.rf.18fe1e6d854b00bf4bdd0d1424d030bd.jpg,640,640,license-plate-recognition,14,5,640,640
149-E-4217-TT-01-18_jpeg_jpg.rf.1ca49a62c4e3e0c95e34eb8a3d6ee780.jpg,640,640,license-plate-recognition,2,0,640,611
agya7_jpg.rf.1a6851eba011d393b9c61d410da90422.jpg,640,640,license-plate-recognition,427,422,540,520
284-E-5676-TD-02-18_jpg.rf.1d2132885e45701c282de7e090746baf.jpg,640,640,license-plate-recognition,0,0,640,640
mobil-b-1-ri-sabik_jpeg_jpg.rf.1db9adb53b5f70782e2060c718f50c97.jpg,640,640,license-plate-recognition,255,403,485,593
126-E-3453-TN-06-22_jpeg_jpg.rf.1b11edc2d2d7c8a138edfbb66caa74c1.jpg,640,640,license-plate-recognition,0,0,640,640
WhatsApp-Image-2023-02-12-at-8-23-56-PM-1-_jpeg_jpg.rf.19bd31496cb7de585522b9d813d5d660.jpg,640,640,license-plate-recognition,234,205,513,319
