filename,width,height,class,xmin,ymin,xmax,ymax
151-E-5090-TW-05-18_jpg.rf.fda6d18246f85e35001030141631694e.jpg,640,640,license-plat,21,62,636,580
41-E-2648-QI-05-19_jpg.rf.fe2e414d839c57bd4cc79d14d2996514.jpg,640,640,license-plat,0,0,640,638
20171211_110634_jpg.rf.ff48d96fed11a7ec36953fa69b41974d.jpg,640,640,license-plat,5,49,640,640
199-E-5314-QR-03-20_jpeg.rf.ffeb95dbb2d5703e7fcab049bf92771e.jpg,640,640,license-plat,1,6,640,640
IMG-20180108-WA0064_jpg.rf.fff696b571509f28c12a62da9c531c92.jpg,640,640,license-plat,398,369,454,428
338-E-3851-PAI-12-21_jpeg.rf.fff8e1b86e34cc8f75a3db7ce01b103b.jpg,640,640,license-plat,2,0,638,640
209-E-5246-PAF-08-21_jpeg.rf.0190ae6be8d5850c8b25e269f51c5a20.jpg,640,640,license-plat,0,4,640,640
IMG-20180108-WA0097_jpg.rf.00ee72b24cd7e5952e24928fb31de0b3.jpg,640,640,license-plat,143,412,231,460
IMG-20180108-WA0097_jpg.rf.00ee72b24cd7e5952e24928fb31de0b3.jpg,640,640,license-plat,460,385,532,436
249-E-3507-TS-12-17_jpeg.rf.00a5e70ec0b0b4f1c2b9e97e51cb3727.jpg,640,640,license-plat,0,0,640,640
IMG-20180108-WA0095_jpg.rf.00957b156655359c79665dcbca5e7870.jpg,640,640,license-plat,266,373,339,439
IMG-20180108-WA0117_jpg.rf.0093d562189b321626c90b8bbfea989b.jpg,640,640,license-plat,328,359,410,434
IMG-20180108-WA0117_jpg.rf.0093d562189b321626c90b8bbfea989b.jpg,640,640,license-plat,481,352,561,418
license-9-_jpg.rf.0183535b1edbecce3db96d780ffd8000.jpg,640,640,license-plat,44,104,609,559
173-E-4019-TL-05-22_jpg.rf.002e869a5654f62c176226adb0e38c5a.jpg,640,640,license-plat,0,2,640,640
249-E-3507-TS-12-17_jpeg.rf.013e320778a93e9bc5899ceefcc4111c.jpg,640,640,license-plat,0,0,640,640
license-32-_jpg.rf.00d3ce6598ad787d237316e8be871e36.jpg,640,640,license-plat,198,399,323,459
license-40-_jpg.rf.002c3b9cffb79cff3632bb6a3ee45781.jpg,640,640,license-plat,122,162,640,486
16-E-3598-PAD-09-21_jpg.rf.01c4d272d5c6e692d17b25c6bbf61707.jpg,640,640,license-plat,34,56,598,551
17-E-4172-QC-11-18_jpg.rf.02bb7e46e456a2a9d23f6f011d851ab4.jpg,640,640,license-plat,1,0,640,628
IMG-20180108-WA0098_jpg.rf.01b234c2d8a6501d3815ca9270043726.jpg,640,640,license-plat,363,413,464,520
IMG-20180108-WA0026_jpg.rf.00986d10808f1e56fb68ba58ca6fefb8.jpg,640,640,license-plat,139,352,212,412
IMG-20180108-WA0026_jpg.rf.00986d10808f1e56fb68ba58ca6fefb8.jpg,640,640,license-plat,468,397,545,446
20171211_155025_jpg.rf.01580f4cd62cf6c8638a8bdc406e5db1.jpg,640,640,license-plat,2,9,640,640
130-E-9967-P-12-22_jpg.rf.03029ebe3e20b8b7c4e261c0856b2e8b.jpg,640,640,license-plat,5,19,636,637
IMG-20180108-WA0093_jpg.rf.04069f4f1a81447bcece98347e9b9c72.jpg,640,640,license-plat,246,328,386,365
122-E-3206-PAO-06-22_jpeg.rf.045a59a96a6184b7684fbd0a0c9f813a.jpg,640,640,license-plat,4,5,640,633
237-E-3243-QN-12-17_jpeg.rf.03374404309c6d85b0c4b40803cc4438.jpg,640,640,license-plat,0,3,638,640
IMG-20180108-WA0030_jpg.rf.04a395380afc7c1f4141aeca2dcad4d8.jpg,640,640,license-plat,270,278,424,322
license-35-_jpg.rf.052e86efeac5593e5eb3e4bef4052ea2.jpg,640,640,license-plat,19,20,614,248
